Polling District Polling Station Male Female % Male % Female Voters
Province: 6 MUCHINGA 0
District 002 CHINSALI
Constituency 87 CHINSALI CENTRAL
Ward : 000106002010 , LUBU
106004008901 CHENDABUSIKU - 1 Mutumwa Church-01 134 210 38.95 61.05 344
106004009001 CHANAMA - 1 Chanama Primary School-01 352 444 44.22 55.78 796
106004009101 KAPEMBE - 1 Kapembe Primary School-01 217 305 41.57 58.43 522
Totals for Ward : Polling Districts : 6 1,259 1,681 42.82 57.18 2,940
Totals for Constituency : MAFINGA NORTH 59 12,768 16,826 29,594
Constituency 195 MAFINGA SOUTH
Ward : 000106004008 , KAKOMA
106004004901 CHOMA - 1 Choma Primary School-01 311 494 38.63 61.37 805
106004005001 MULOMBA - 1 Mulomba Community School-01 128 140 47.76 52.24 268
106004005101 BUTONGA - 1 Butonga Community School-01 168 232 42.00 58.00 400
106004005201 MUYEYE - 1 Muyeye Primary School-01 243 374 39.38 60.62 617
106004005301 SAMU - 1 Samu Primary School-01 415 549 43.05 56.95 964
106004005401 KACHINA - 1 Kachina Community School-01 206 253 44.88 55.12 459
Totals for Ward : Polling Districts : 6 1,471 2,042 41.87 58.13 3,513
Ward : 000106004009 , MAHOBE
106004005501 SANGA - 1 Sanga Primary School-01 281 377 42.71 57.29 658
106004005601 MISAZI - 1 Misazi Community School-01 172 244 41.35 58.65 416
106004005701 KAMBEBA - 1 Kambeba Village-01 135 198 40.54 59.46 333
106004005801 KAPENDAMAJI - 1 Kapendamaji Primary School-01 270 348 43.69 56.31 618
106004005901 MUGULA - 1 Mugula New Apostolic Church-01 177 219 44.70 55.30 396
106004006001 TUBALE - 1 Tubale Primary School-01 389 459 45.87 54.13 848
219
Polling District Polling Station Male Female % Male % Female Voters
Totals for Ward : Polling Districts : 6 1,424 1,845 43.56 56.44 3,269
Ward : 000106004010 , KALANGA
106004006101 NKHUMANO - 1 Nkhumano Community Schoolk-01 181 195 48.14 51.86 376
106004006201 CHIFUNDA - 1 Chifunda Primary School-01 232 248 48.33 51.67 480
106004006301 MASANGANI - 1 Masangani Primary School-01 385 523 42.40 57.60 908
106004006401 CHIMILILA - 1 Chimilila Chipangano Church-01 316 433 42.19 57.81 749
106004006501 MUYOMBE - 1 Muyombe Primary School-01 362 430 45.71 54.29 792
106004006502 MUYOMBE - 2 Muyombe Primary School-02 363 428 45.89 54.11 791
106004006503 MUYOMBE - 3 Muyombe Primary School-03 335 456 42.35 57.65 791
106004006601 KHUYU - 1 Khuyu Primary School-01 291 331 46.78 53.22 622
106004006701 DOWOKO - 1 Chipangano Church-01 229 261 46.73 53.27 490
106004006801 MPALAYI - 1 Mpalayi Primary School-01 232 254 47.74 52.26 486
106004006901 GWEBE - 1 Gwebe Community School-01 102 126 44.74 55.26 228
106004007001 MITANGA - 1 Mitanga Primary School-01 345 425 44.81 55.19 770
106004007101 KATANGA - 1 Katanga Primary School-01 335 341 49.56 50.44 676
106004007201 KAJELUZYE - 1 Kombe Community School-01 109 125 46.58 53.42 234
Totals for Ward : Polling Districts : 14 3,817 4,576 45.48 54.52 8,393
Ward : 000106004011 , VUMBO
106004007301 BULAWULA - 1 Bulabula Village-01 118 142 45.38 54.62 260
106004007401 MUSANTA - 1 Musanta Primary School-01 270 382 41.41 58.59 652
106004007501 MUNG'ANGA - 1 Mung'anga CCAP Church-01 103 138 42.74 57.26 241
106004007601 TEMWANI - 1 Temwani Primary School-01 202 285 41.48 58.52 487
106004007701 VUMBO - 1 Vumbo Primary School-01 264 353 42.79 57.21 617
106004007801 NAMALUZA - 1 Namaluza Chipangano Church-01 189 267 41.45 58.55 456
106004007901 VILULU - 1 Vilulu Primary School-01 163 188 46.44 53.56 351
106004008001 MALILI - 1 Malili Communityy School-01 61 69 46.92 53.08 130
Totals for Ward : Polling Districts : 8 1,370 1,824 42.89 57.11 3,194
Ward : 000106004012 , LUHOKA
106004008101 MPEMBA - 1 Mpemba Primary School-01 116 129 47.35 52.65 245
106004008201 ZUMBE - 1 Zumbe Community School-01 209 283 42.48 57.52 492
106004008301 KAPALAKASYA - 1 Kapalakasya Chipangano Church-01 142 174 44.94 55.06 316
106004008401 JOMBO - 1 Jombo Primary School-01 140 203 40.82 59.18 343
106004008501 KASWANGA - 1 Kaswanga Primary School-01 270 375 41.86 58.14 645
Totals for Ward : Polling Districts : 5 877 1,164 42.97 57.03 2,041
Totals for Constituency : MAFINGA SOUTH 39 8,959 11,451 20,410
Totals for District : MAFINGA 98 21,727 28,277 50,004
District 005 MPIKA
Constituency 92 MPIKA NORTH
Ward : 000106005001 , CHIPEMBELE
106005000101 KASHAITA - 1 Kashaita Community School-01 177 170 51.01 48.99 347
106005000201 KATIBUNGA - 1 Katibunga Primary School-01 299 315 48.70 51.30 614
106005000202 KATIBUNGA - 2 Katibunga Primary School-02 334 280 54.40 45.60 614
106005000301 CHOBELA - 1 Chobela Primary School-01 325 364 47.17 52.83 689
106005000401 CHILYABA - 1 Chilyaba Community School-01 179 195 47.86 52.14 374
106005000501 MANO - 1 Mano Camp Secondary School-01 88 114 43.56 56.44 202
106005000601 MUKUNGULE - 1 Mukungule School-01 395 419 48.53 51.47 814
106005000602 MUKUNGULE - 2 Mukungule School-02 377 436 46.37 53.63 813
220
Polling District Polling Station Male Female % Male % Female Voters
Totals for Ward : Polling Districts : 8 2,174 2,293 48.67 51.33 4,467
Ward : 000106005002 , MUTEKWE
106005000701 KAKOKO COMMUNITY - 1 Yangeni Primary School-01 122 121 50.21 49.79 243
106005000801 LUFILA - 1 Changalilo Primary School-01 404 399 50.31 49.69 803
106005000901 CHILIMBA NKONDE - 1 Chilimba Nkonde Community School-01 76 71 51.70 48.30 147
106005001001 CHISHALA - 1 Chishala Primary School-01 167 179 48.27 51.73 346
106005001101 MWALESHI - 1 Kambili Community School-01 75 79 48.70 51.30 154
Totals for Ward : Polling Districts : 5 844 849 49.85 50.15 1,693
Ward : 000106005003 , KAPAMBA
106005001201 MWANSABAMBA - 1 Fitoki Primary School-01 164 206 44.32 55.68 370
106005001301 CHIPUNDU - 1 Chipundu Primary School-01 442 407 52.06 47.94 849
106005001401 LUSHINGA - 1 Lushinga Community School-01 141 163 46.38 53.62 304
106005001501 KALUBA - 1 Kaluba Primary School-01 262 319 45.09 54.91 581
106005001502 KALUBA - 2 Kaluba Primary School-02 245 336 42.17 57.83 581
Totals for Ward : Polling Districts : 5 1,254 1,431 46.70 53.30 2,685
Ward : 000106005008 , LUBAMBALA
106005004101 LUBAMBALA B - 1 Makumbi Community School-01 181 173 51.13 48.87 354
106005004201 LUBAMBALA - 1 TAZARA Railway Station-01 442 466 48.68 51.32 908
106005004202 LUBAMBALA - 2 TAZARA Railway Station-02 451 457 49.67 50.33 908
106005004203 LUBAMBALA - 3 TAZARA Railway Station-03 455 452 50.17 49.83 907
106005004204 LUBAMBALA - 4 TAZARA Railway Station-04 472 435 52.04 47.96 907
106005004301 KABALE - 1 Kabale Primary School-01 430 511 45.70 54.30 941
106005004302 KABALE - 2 Kabale Primary School-02 437 504 46.44 53.56 941
106005004303 KABALE - 3 Kabale Primary School-03 468 473 49.73 50.27 941
106005004304 KABALE - 4 Kabale Primary School-04 433 508 46.01 53.99 941
106005004305 KABALE - 5 Kabale Primary School-05 436 504 46.38 53.62 940
106005004306 KABALE - 6 Kabale Primary School-06 267 673 28.40 71.60 940
106005004307 KABALE - 7 Kabale Primary School-07 641 299 68.19 31.81 940
106005055601 Lubambala Correctional service L -u 1bambala Correctional service -01 94 46 67.14 32.86 140
Totals for Ward : Polling Districts : 13 5,207 5,501 48.63 51.37 10,708
Ward : 000106005009 , MUSAKANYA
106005004401 MPIKA - 1 Mpika Primary School-01 416 444 48.37 51.63 860
106005004402 MPIKA - 2 Mpika Primary School-02 436 424 50.70 49.30 860
106005004403 MPIKA - 3 Mpika Primary School-03 434 426 50.47 49.53 860
106005004404 MPIKA - 4 Mpika Primary School-04 358 501 41.68 58.32 859
106005004405 MPIKA - 5 Mpika Primary School-05 483 376 56.23 43.77 859
106005004501 KAMBILI - 1 Mpika High School-01 389 429 47.56 52.44 818
106005004502 KAMBILI - 2 Mpika High School-02 422 396 51.59 48.41 818
106005004601 IFUNDA COMMUNITY - 1 KAMBE Primary School-01 141 143 49.65 50.35 284
106005004701 KAMWANYA - 1 Kamwanya Primary School-01 389 492 44.15 55.85 881
106005004702 KAMWANYA - 2 Kamwanya Primary School-02 390 491 44.27 55.73 881
106005004703 KAMWANYA - 3 Kamwanya Primary School-03 381 500 43.25 56.75 881
106005004704 KAMWANYA - 4 Kamwanya Primary School-04 398 483 45.18 54.82 881
106005004705 KAMWANYA - 5 Kamwanya Primary School-05 414 467 46.99 53.01 881
106005004801 MUSAKANYA - 1 Musakanya Basic School-01 417 390 51.67 48.33 807
106005004802 MUSAKANYA - 2 Musakanya Basic School-02 406 401 50.31 49.69 807
106005004803 MUSAKANYA - 3 Musakanya Basic School-03 415 392 51.43 48.57 807
106005004804 MUSAKANYA - 4 Musakanya Basic School-04 393 413 48.76 51.24 806
106005004901 CHITULIKA - 1 Chitulika High School-01 445 446 49.94 50.06 891
106005004902 CHITULIKA - 2 Chitulika High School-02 434 457 48.71 51.29 891
221
Polling District Polling Station Male Female % Male % Female Voters
106005004903 CHITULIKA - 3 Chitulika High School-03 396 495 44.44 55.56 891
106005004904 CHITULIKA - 4 Chitulika High School-04 410 481 46.02 53.98 891
106005004905 CHITULIKA - 5 Chitulika High School-05 380 511 42.65 57.35 891
106005004906 CHITULIKA - 6 Chitulika High School-06 498 393 55.89 44.11 891
106005005001 CHABULUMA - 1 Mbola Primary School-01 236 296 44.36 55.64 532
106005005002 CHABULUMA - 2 Mbola Primary School-02 255 277 47.93 52.07 532
106005005101 MALASHI - 1 Malashi Primary School-01 369 425 46.47 53.53 794
106005005102 MALASHI - 2 Malashi Primary School-02 395 399 49.75 50.25 794
106005005103 MALASHI - 3 Malashi Primary School-03 385 409 48.49 51.51 794
106005055501 Mpika Main Correctional service M- p1ika Main Correctional service-01 206 104 66.45 33.55 310
Totals for Ward : Polling Districts : 29 11,091 11,861 48.32 51.68 22,952
Ward : 000106005011 , LWITIKILA
106005005601 LONDOKENI - 1 Londokeni Community School-01 170 158 51.83 48.17 328
106005005701 CHIKWANDA - 1 Chikwanda Primary School-01 462 492 48.43 51.57 954
106005005702 CHIKWANDA - 2 Chikwanda Primary School-02 462 491 48.48 51.52 953
106005005801 ZCA - 1 Chilufya Primary School-01 264 274 49.07 50.93 538
106005005802 ZCA - 2 Chilufya Primary School-02 274 263 51.02 48.98 537
106005005901 MWATESHI - 1 Mwateshi Primary School-01 402 443 47.57 52.43 845
Totals for Ward : Polling Districts : 6 2,034 2,121 48.95 51.05 4,155
Ward : 000106005012 , MUTAMBA
106005006001 KOTONGO KAPALA - 1 Kotongo Kapala Primary-01 388 421 47.96 52.04 809
106005006101 KABUKA - 1 Kabuka School-01 417 406 50.67 49.33 823
106005006201 KANCHIBIYA - 1 Mutamba Primary School-01 269 232 53.69 46.31 501
106005006202 KANCHIBIYA - 2 Mutamba Primary School-02 252 249 50.30 49.70 501
106005006301 KANYELELE - 1 Kanyelele Community School-01 215 185 53.75 46.25 400
106005006401 KALAMBA - 1 Chewe Primary School-01 146 144 50.34 49.66 290
Totals for Ward : Polling Districts : 6 1,687 1,637 50.75 49.25 3,324
Totals for Constituency : MPIKA NORTH 72 24,291 25,693 49,984
Constituency 196 MPIKA SOUTH
Ward : 000106005004 , CHIFUNGWE
106005001601 KAPANGULA - 1 Kapangula Community School-01 307 494 38.33 61.67 801
106005001701 CHILIMA - 1 Chilima Community School-01 304 528 36.54 63.46 832
106005001801 CHAYA - 1 Chaya Primary School-01 294 448 39.62 60.38 742
106005001901 LUANGWA - 1 Luangwa Community School-01 92 93 49.73 50.27 185
106005002001 CHIFUNGWE - 1 NaBwalya Primary School-01 236 362 39.46 60.54 598
106005002002 CHIFUNGWE - 2 NaBwalya Primary School-02 243 355 40.64 59.36 598
106005002101 CHALWE VILLAGE - 1 Chalwe Community School-01 89 129 40.83 59.17 218
Totals for Ward : Polling Districts : 7 1,565 2,409 39.38 60.62 3,974
Ward : 000106005005 , MUCHINGA
106005002201 NKONTO - 1 Nkonto Community School-01 101 108 48.33 51.67 209
106005002301 CHILUNDO - 1 Chilundo Community School-01 85 98 46.45 53.55 183
106005002401 KALIMBA - 1 Kalimba Community School-01 194 229 45.86 54.14 423
106005002501 BUZIMBWA - 1 Buzimbwa Village-01 102 114 47.22 52.78 216
106005002601 CHIKONDE - 1 Chikonde Community School-01 146 175 45.48 54.52 321
106005002701 MUSIPAZI - 1 Musipazi Community School-01 75 93 44.64 55.36 168
106005002801 KAZEMBE - 1 Kazembe Primary School-01 125 141 46.99 53.01 266
Totals for Ward : Polling Districts : 7 828 958 46.36 53.64 1,786
222
Polling District Polling Station Male Female % Male % Female Voters
Ward : 000106005006 , NACHIKUFU
106005002901 LUCHENENE - 1 Luchenene Community School-01 265 211 55.67 44.33 476
106005003001 KAPOKO - 1 Kapoko Primary School-01 248 258 49.01 50.99 506
106005003101 MUKONTEKA - 1 Mukonteka Primary School-01 280 332 45.75 54.25 612
106005003201 KASENGA - 1 Kasenga Primary School-01 365 335 52.14 47.86 700
106005003202 KASENGA - 2 Kasenga Primary School-02 344 355 49.21 50.79 699
106005003301 MUFUBUSHI - 1 Mufubushi Primary School-01 292 346 45.77 54.23 638
106005003302 MUFUBUSHI - 2 Mufubushi Primary School-02 298 339 46.78 53.22 637
106005003401 CHILONGA - 1 Chilonga Primary School-01 445 483 47.95 52.05 928
106005003402 CHILONGA - 2 Chilonga Primary School-02 442 486 47.63 52.37 928
106005003403 CHILONGA - 3 Chilonga Primary School-03 436 491 47.03 52.97 927
106005003404 CHILONGA - 4 Chilonga Primary School-04 457 470 49.30 50.70 927
106005003405 CHILONGA - 5 Chilonga Primary School-05 434 493 46.82 53.18 927
106005003501 MULOLESHA - 1 Mulolesha Primary School-01 474 462 50.64 49.36 936
Totals for Ward : Polling Districts : 13 4,780 5,061 48.57 51.43 9,841
Ward : 000106005007 , CHISHIBESONDE
106005003601 KAPUNDA - 1 Kapunda Community School-01 90 70 56.25 43.75 160
106005003701 MWAMFUSHI - 1 Mwamfushi Primary School-01 317 294 51.88 48.12 611
106005003702 MWAMFUSHI - 2 Mwamfushi Primary School-02 301 309 49.34 50.66 610
106005003801 CHIBANSA - 1 Chibansa Primary School-01 438 509 46.25 53.75 947
106005003802 CHIBANSA - 2 Chibansa Primary School-02 462 485 48.79 51.21 947
106005003901 CHIPUSHI - 1 Chipushi Primary School-01 234 256 47.76 52.24 490
106005004001 KAOLE - 1 Kaole Primary School-01 383 399 48.98 51.02 782
106005004002 KAOLE - 2 Kaole Primary School-02 352 429 45.07 54.93 781
Totals for Ward : Polling Districts : 8 2,577 2,751 48.37 51.63 5,328
Ward : 000106005010 , MUKUNGWA
106005005201 NYUNGWE - 1 Nyungwe Primary School-01 301 273 52.44 47.56 574
106005005301 MALAMBWA - 1 Malambwa Primary School-01 418 404 50.85 49.15 822
106005005302 MALAMBWA - 2 Malambwa Primary School-02 397 425 48.30 51.70 822
106005005303 MALAMBWA - 3 Malambwa Primary School-03 403 418 49.09 50.91 821
106005005401 SABWA - 1 Sabwa Primary School-01 233 237 49.57 50.43 470
106005005501 CHIBAYE - 1 Chibaye Primary School-01 376 362 50.95 49.05 738
Totals for Ward : Polling Districts : 6 2,128 2,119 50.11 49.89 4,247
Totals for Constituency : MPIKA SOUTH 41 11,878 13,298 25,176
Totals for District : MPIKA 113 36,169 38,991 75,160
District 006 NAKONDE
Constituency 93 NAKONDE
Ward : 000106006008 , NAKONDE
106006004601 MADWA - 1 Madwa Primary School-01 433 433 50.00 50.00 866
106006004701 MUKOMA - 1 St Mary's Catholic Church-01 488 484 50.21 49.79 972
106006004702 MUKOMA - 2 St Mary's Catholic Church-02 292 680 30.04 69.96 972
106006004703 MUKOMA - 3 St Mary's Catholic Church-03 214 758 22.02 77.98 972
106006004704 MUKOMA - 4 St Mary's Catholic Church-04 888 84 91.36 8.64 972
106006004801 NAKONDE - 1 Nakonde Primary School-01 445 484 47.90 52.10 929
106006004802 NAKONDE - 2 Nakonde Primary School-02 469 459 50.54 49.46 928
106006004803 NAKONDE - 3 Nakonde Primary School-03 265 663 28.56 71.44 928
106006004804 NAKONDE - 4 Nakonde Primary School-04 9 919 0.97 99.03 928
106006004805 NAKONDE - 5 Nakonde Primary School-05 676 252 72.84 27.16 928
223
Polling District Polling Station Male Female % Male % Female Voters
106006004806 NAKONDE - 6 Nakonde Primary School-06 842 86 90.73 9.27 928
106006004901 CHIMUZOMBO - 1 Single Parents Association of Zambia-01 274 322 45.97 54.03 596
106006005001 MULI - 1 Muli Pentencostal Church-01 287 307 48.32 51.68 594
Totals for Ward : Polling Districts : 13 5,582 5,931 48.48 51.52 11,513
Ward : 000106006009 , ISUNDA
106006005101 WULONGO - 1 Wulongo Primary School-01 211 576 26.81 73.19 787
106006005102 WULONGO - 2 Wulongo Primary School-02 589 197 74.94 25.06 786
106006005201 ILENDELA - 1 Ilendela Primary School-01 380 376 50.26 49.74 756
106006005301 VYONGA - 1 Vyonga Primary School-01 166 194 46.11 53.89 360
106006005401 KAPOKOLO - 1 Kapokolo Primary School-01 154 150 50.66 49.34 304
106006005501 IWULA - 1 Iwula Primary School-01 329 310 51.49 48.51 639
Totals for Ward : Polling Districts : 6 1,829 1,803 50.36 49.64 3,632
Ward : 000106006010 , OLD FIFE
106006005601 FRESH AIR - 1 Nakonde Mosque-01 320 338 48.63 51.37 658
106006005701 KATOZI - 1 Katozi Secondary School-01 486 437 52.65 47.35 923
106006005702 KATOZI - 2 Katozi Secondary School-02 488 435 52.87 47.13 923
106006005703 KATOZI - 3 Katozi Secondary School-03 480 443 52.00 48.00 923
106006005704 KATOZI - 4 Katozi Secondary School-04 6 917 0.65 99.35 923
106006005705 KATOZI - 5 Katozi Secondary School-05 5 918 0.54 99.46 923
106006005706 KATOZI - 6 Katozi Secondary School-06 163 759 17.68 82.32 922
106006005707 KATOZI - 7 Katozi Secondary School-07 811 111 87.96 12.04 922
106006005708 KATOZI - 8 Katozi Secondary School-08 903 19 97.94 2.06 922
106006005709 KATOZI - 9 Katozi Secondary School-09 858 64 93.06 6.94 922
106006005801 IKAWA - 1 Ikawa Primary School-01 185 675 21.51 78.49 860
106006005802 IKAWA - 2 Ikawa Primary School-02 635 224 73.92 26.08 859
106006005901 BULAHIM - 1 Bulahim UCI-01 316 337 48.39 51.61 653
106006006001 NAKAWALE - 1 Nakawale Primary School-01 282 292 49.13 50.87 574
Totals for Ward : Polling Districts : 14 5,938 5,969 49.87 50.13 11,907
Ward : 000106006011 , MUSELE
106006006101 ISONDWA - 1 Isondwa Primary School-01 198 218 47.60 52.40 416
106006006201 NANKUNGULU - 1 Nankungulu Primary School-01 229 279 45.08 54.92 508
106006006301 MBOKOSHI - 1 Kaombwe Secondary School-01 482 493 49.44 50.56 975
106006006401 MUSELE - 1 Nyela Primary School-01 368 373 49.66 50.34 741
106006006501 CHITAMBI - 1 Chitambi Primary School-01 207 237 46.62 53.38 444
106006006601 MAFWA - 1 Mafwa Community School-01 153 177 46.36 53.64 330
Totals for Ward : Polling Districts : 6 1,637 1,777 47.95 52.05 3,414
Ward : 000106006012 , MPANDE
106006006701 SHEM - 1 Shem Primary School-01 448 494 47.56 52.44 942
106006006801 CHINSAMBWE - 1 Chinsambwe Primary School-01 73 55 57.03 42.97 128
106006006901 CHITAMAWE - 1 Chitamawe Primary School-01 203 202 50.12 49.88 405
106006007001 MIWANGA - 1 Miwanga UCZ Church-01 123 121 50.41 49.59 244
106006007101 ITUNTU - 1 Ituntu Community School-01 113 112 50.22 49.78 225
106006007201 KAZEMBE - 1 Kazembe Primary School-01 393 426 47.99 52.01 819
Totals for Ward : Polling Districts : 6 1,353 1,410 48.97 51.03 2,763
Ward : 000106006013 , MUKULIKA
106006007301 MUKUMBE - 1 Mukumbe Primary School-01 323 355 47.64 52.36 678
106006007401 ISALALA - 1 Musundano Primary School-01 303 242 55.60 44.40 545
106006007501 CHANKA - 1 Chanka Primary School-01 238 277 46.21 53.79 515
106006007601 MPUMBA - 1 Mpumba Community School-01 103 111 48.13 51.87 214
224
Polling District Polling Station Male Female % Male % Female Voters
Totals for Ward : Polling Districts : 4 967 985 49.54 50.46 1,952
Ward : 000106006014 , CHIWANZA
106006007701 KAMWAMBE - 1 Kamwambe Community School-01 170 174 49.42 50.58 344
106006007801 MUNYOLOLO - 1 Ndingindi Primary School-01 278 327 45.95 54.05 605
106006007901 MAKUNGA - 1 Makunga Market-01 174 183 48.74 51.26 357
106006008001 IWALALA - 1 Nakasangati Community School-01 80 88 47.62 52.38 168
106006008101 CHAPANYA - 1 Chapanya Primary School-01 110 111 49.77 50.23 221
106006008201 NACHISANGA - 1 Nachisanga Primary School-01 103 125 45.18 54.82 228
106006008301 KATUKAUCHU - 1 Katukauchu Primary School-01 261 291 47.28 52.72 552
106006008401 MWENDANKUSU - 1 Mwendankusu Community School-01 105 106 49.76 50.24 211
106006008501 MUTAKWA - 1 Mutakwa Primary School-01 121 145 45.49 54.51 266
Totals for Ward : Polling Districts : 9 1,402 1,550 47.49 52.51 2,952
Ward : 000106006015 , ILONDA
106006008601 MUPULACHOMBO - 1 Mupulachombo Community School-01 110 154 41.67 58.33 264
106006008701 CHILOLWA - 1 Chilolwa Primary School-01 67 686 8.90 91.10 753
106006008702 CHILOLWA - 2 Chilolwa Primary School-02 627 125 83.38 16.62 752
106006008801 KANTONGO - 1 Kantongo Primary School-01 60 479 11.13 88.87 539
106006008802 KANTONGO - 2 Kantongo Primary School-02 482 57 89.42 10.58 539
106006008901 CHIWALE - 1 Chiwale Primary School-01 145 152 48.82 51.18 297
106006009001 MAYEMBE - 1 Mayembe Primary School-01 181 178 50.42 49.58 359
106006009101 MULIZYE - 1 Mulizye Primary School-01 110 135 44.90 55.10 245
Totals for Ward : Polling Districts : 8 1,782 1,966 47.55 52.45 3,748
Totals for Constituency : NAKONDE 66 20,490 21,391 41,881
Constituency 197 MWENZO
Ward : 000106006001 , MWANGA
106006000101 NSONDE - 1 Nsonde African National Church-01 37 44 45.68 54.32 81
106006000201 CHAPOMWA - 1 Chapomwa Community School-01 64 90 41.56 58.44 154
106006000301 NDANJI - 1 Ndanji Village (Temp Shelter)-01 116 121 48.95 51.05 237
106006000401 NTOLONDO - 1 Ntolondo Primary School-01 294 354 45.37 54.63 648
106006000501 LUKUMBA - 1 Lukumba Village (Temp Shelter)-01 188 229 45.08 54.92 417
106006000601 MWANGA - 1 Mwanga Primary School-01 141 164 46.23 53.77 305
Totals for Ward : Polling Districts : 6 840 1,002 45.60 54.40 1,842
Ward : 000106006002 , MULALO
106006000701 MUKALAMBA - 1 Mukalamba Community School-01 127 137 48.11 51.89 264
106006000801 MBITA - 1 Mbita Primary School-01 179 187 48.91 51.09 366
106006000901 MUKALIZI - 1 Mukalizi Primary School-01 48 737 6.11 93.89 785
106006000902 MUKALIZI - 2 Mukalizi Primary School-02 711 73 90.69 9.31 784
106006001001 IKOMBA - 1 Ikomba Primary School-01 327 381 46.19 53.81 708
106006001101 CHIKOTI - 1 Chikoti Community School-01 157 180 46.59 53.41 337
106006001201 NTATUMBILA - 1 Ntatumbila Primary School-01 415 469 46.95 53.05 884
Totals for Ward : Polling Districts : 7 1,964 2,164 47.58 52.42 4,128
Ward : 000106006003 , LUCHINDE
106006001301 CHAWA - 1 Chawa Primary School-01 225 297 43.10 56.90 522
106006001401 MUSYANI - 1 Musyani Primary School-01 407 466 46.62 53.38 873
106006001501 ISANSA - 1 Isansa Community School-01 136 153 47.06 52.94 289
106006001601 UZINJI - 1 Uzinji Primary School-01 355 377 48.50 51.50 732
106006001701 MIPULYA - 1 Mipulya Primary School-01 182 180 50.28 49.72 362
225
Polling District Polling Station Male Female % Male % Female Voters
106006001801 KANYIMBO - 1 Kanyimbo Community School-01 209 222 48.49 51.51 431
Totals for Ward : Polling Districts : 6 1,514 1,695 47.18 52.82 3,209
Ward : 000106006004 , NG'UMBA
106006001901 TEWELE - 1 Tewele Primary School-01 207 199 50.99 49.01 406
106006002001 ZYOZYO - 1 Zyozyo Primary School-01 199 226 46.82 53.18 425
106006002101 MUTOWE - 1 Mutowe Primary School-01 183 188 49.33 50.67 371
106006002201 NTEKO - 1 Nteko Secondary School-01 260 237 52.31 47.69 497
106006002301 NACHIPETA - 1 Nachipeta Primary School-01 311 319 49.37 50.63 630
106006002401 MOVU - 1 Movu Primary School-01 239 236 50.32 49.68 475
106006002501 NG'UMBA - 1 Ilola Primary School-01 225 251 47.27 52.73 476
106006002601 KATETE - 1 Katete Community School-01 166 128 56.46 43.54 294
106006002701 KAPWILA - 1 Kapwila UCZ Church-01 156 141 52.53 47.47 297
Totals for Ward : Polling Districts : 9 1,946 1,925 50.27 49.73 3,871
Ward : 000106006005 , POPOMOZI
106006002801 WUPUKWE - 1 Wupukwe Primary School-01 92 121 43.19 56.81 213
106006002901 NCHOLO - 1 Ncholo Under five Child immunisation-01 45 65 40.91 59.09 110
106006003001 CHIZUKA - 1 Nchenga Primary School-01 190 239 44.29 55.71 429
106006003101 KANDALALA - 1 Kandalala Community School-01 114 122 48.31 51.69 236
106006003201 WAITWIKA - 1 Waitwika Primary School-01 58 545 9.62 90.38 603
106006003202 WAITWIKA - 2 Waitwika Primary School-02 536 66 89.04 10.96 602
106006003301 NAKAWALE - 1 Nakawale Community School-01 77 83 48.13 51.88 160
106006003401 MULEWA - 1 Kawele Primary School-01 176 189 48.22 51.78 365
106006003501 CHITAMBA - 1 Chitamba Community School-01 317 335 48.62 51.38 652
Totals for Ward : Polling Districts : 9 1,605 1,765 47.63 52.37 3,370
Ward : 000106006006 , MUSYANI
106006003601 MIKUWA - 1 Mikuwa Community School-01 235 247 48.76 51.24 482
106006003701 MUSANZA - 1 Musanza Primary School-01 360 434 45.34 54.66 794
106006003801 TENGA - 1 Tenga Primary School-01 348 391 47.09 52.91 739
106006003901 SUKWA - 1 Sukwa African National Church-01 175 205 46.05 53.95 380
106006004001 MUSESENG'OMA - 1 Museseng'oma Primary School-01 224 244 47.86 52.14 468
106006004101 MWENZO - 1 Mwenzo Primary School-01 152 628 19.49 80.51 780
106006004102 MWENZO - 2 Mwenzo Primary School-02 618 162 79.23 20.77 780
106006004201 NEGA - 1 Nega Primary School-01 250 278 47.35 52.65 528
Totals for Ward : Polling Districts : 8 2,362 2,589 47.71 52.29 4,951
Ward : 000106006007 , IKUMBI
106006004301 YOLO - 1 Yolo Community School-01 404 352 53.44 46.56 756
106006004401 CHIYANGA - 1 Chiyanga Primary School-01 288 528 35.29 64.71 816
106006004402 CHIYANGA - 2 Chiyanga Primary School-02 4 811 0.49 99.51 815
106006004403 CHIYANGA - 3 Chiyanga Primary School-03 450 365 55.21 44.79 815
106006004404 CHIYANGA - 4 Chiyanga Primary School-04 791 24 97.06 2.94 815
106006004501 NTINDI - 1 Ntindi Primary School-01 440 483 47.67 52.33 923
106006004502 NTINDI - 2 Ntindi Primary School-02 440 483 47.67 52.33 923
106006004503 NTINDI - 3 Ntindi Primary School-03 471 452 51.03 48.97 923
106006004504 NTINDI - 4 Ntindi Primary School-04 257 666 27.84 72.16 923
106006004505 NTINDI - 5 Ntindi Primary School-05 5 918 0.54 99.46 923
106006004506 NTINDI - 6 Ntindi Primary School-06 4 918 0.43 99.57 922
106006004507 NTINDI - 7 Ntindi Primary School-07 10 912 1.08 98.92 922
106006004508 NTINDI - 8 Ntindi Primary School-08 148 774 16.05 83.95 922
106006004509 NTINDI - 9 Ntindi Primary School-09 831 91 90.13 9.87 922
